Item Id,Item URI,Dublin Core:Title,Dublin Core:Subject,Dublin Core:Description,Dublin Core:Creator,Dublin Core:Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Dublin Core:Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
1209,https://georgeeliotarchive.org/items/show/1209,"George Eliot to Maria Bury Congreve, 1868-04-17",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:31-32","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1868-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/efda1d713af2aca432178e7086df5070.pdf,,Correspondence - The John Cross Collection,1,0
1208,https://georgeeliotarchive.org/items/show/1208,"George Eliot to Barbara Leigh Smith Bodichon, 1868-04-06",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:30-31","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1868-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/83b54015a7fe6755f155ccb464d38ff4.pdf,,Correspondence - The John Cross Collection,1,0
1207,https://georgeeliotarchive.org/items/show/1207,"George Eliot to Maria Bury Congreve, 1868-04-04",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:30","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1868-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/37e1bccee97a3f9e14e35fdaaef34cb7.pdf,,Correspondence - The John Cross Collection,1,0
1206,https://georgeeliotarchive.org/items/show/1206,"George Eliot to John Blackwood, 1868-03-ND",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:29-30","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1868-03-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/740089c41ae306dd83f5cdb288d7e80f.pdf,,Correspondence - The John Cross Collection,1,0
1205,https://georgeeliotarchive.org/items/show/1205,"George Eliot to Sara Hennell, 1868-03-22",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:28-29","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1868-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/926cad2be4d22783d7c2411a9224a32a.pdf,,Correspondence - The John Cross Collection,1,0
1204,https://georgeeliotarchive.org/items/show/1204,"George Eliot to Maria Bury Congreve, 1868-03-17",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:28","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1868-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/5a0f22de08caba6f8515d2d73597a582.pdf,,Correspondence - The John Cross Collection,1,0
1203,https://georgeeliotarchive.org/items/show/1203,"George Eliot to Maria Bury Congreve, 1868-01-09",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:27","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1868-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/df006d53f17e8a727025e3550348fa10.pdf,,Correspondence - The John Cross Collection,1,0
1202,https://georgeeliotarchive.org/items/show/1202,"George Eliot to John Blackwood, 1867-12-30",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:24-25","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/aa3d8d17323b872111ee28c750ead970.pdf,,Correspondence - The John Cross Collection,1,0
1201,https://georgeeliotarchive.org/items/show/1201,"George Eliot to Maria Bury Congreve, 1867-12-30",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:24","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/83ddc6981309ffc3d413a7a1cbc014f0.pdf,,Correspondence - The John Cross Collection,1,0
1200,https://georgeeliotarchive.org/items/show/1200,"George Eliot to Sara Hennell, 1867-12-26",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:23","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/f3fe5e675d256b3ae7896011618eb6a6.pdf,,Correspondence - The John Cross Collection,1,0
1199,https://georgeeliotarchive.org/items/show/1199,"George Eliot to Maria Bury Congreve, 1867-12-22",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:22-23","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/52b0c95ae5f5cfe19efd2bd1a6679a4f.pdf,,Correspondence - The John Cross Collection,1,0
1198,https://georgeeliotarchive.org/items/show/1198,"George Eliot to John Blackwood, 1867-12-12",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:22","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/b00169d3b87c02242a83dbc3d2935689.pdf,,Correspondence - The John Cross Collection,1,0
1197,https://georgeeliotarchive.org/items/show/1197,"George Eliot to John Blackwood, 1867-12-07",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:21-22","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/3742e18513703c1768a8881225ba2c22.pdf,,Correspondence - The John Cross Collection,1,0
1196,https://georgeeliotarchive.org/items/show/1196,"George Eliot to Barbara Leigh Smith Bodichon, 1867-[12]-01",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:21","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-12-01?,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/c0a19a62fec749714bc8b4adf6734dcc.pdf,,Correspondence - The John Cross Collection,1,0
1195,https://georgeeliotarchive.org/items/show/1195,"George Eliot to Sara Hennell, 1867-11-22",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:20-21","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/a97aadfafc4749d373d4d4d515fc37df.pdf,,Correspondence - The John Cross Collection,1,0
1194,https://georgeeliotarchive.org/items/show/1194,"George Eliot to John Blackwood, 1867-11-09",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:19-20","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/55c677cd53faffe19b8582ce74072730.pdf,,Correspondence - The John Cross Collection,1,0
1193,https://georgeeliotarchive.org/items/show/1193,"George Eliot to Sara Hennell, 1867-10-20",Sara Hennell,,George Eliot,"Cross, JW.<em> George Eliot's Life</em>, 1885, 3:18","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/a22ad6e663104bb2e484d93b9b906f6c.pdf,,Correspondence - The John Cross Collection,1,0
1192,https://georgeeliotarchive.org/items/show/1192,"George Eliot to Maria Bury Congreve, 1867-07-28",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:15-16","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/a1fa415f05d2da51eada5d3985bfa95f.pdf,,Correspondence - The John Cross Collection,1,0
1191,https://georgeeliotarchive.org/items/show/1191,"George Eliot to Clementia Doughty Taylor, 1867-05-30",Clementia Doughty Taylor,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:14-15","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clementia Doughty Taylor,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/f1e7a413d60cb78a8d2e908c8c52d852.pdf,,Correspondence - The John Cross Collection,1,0
1190,https://georgeeliotarchive.org/items/show/1190,"George Eliot to Sara Hennell, 1867-05-13",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:14","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/10bfa497303eabf85509af68e2037f39.pdf,,Correspondence - The John Cross Collection,1,0
1189,https://georgeeliotarchive.org/items/show/1189,"George Eliot to John Blackwood, 1867-03-21",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:11-13","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/49f2a6c51b189ba1829a974894e48400.pdf,,Correspondence - The John Cross Collection,1,0
1188,https://georgeeliotarchive.org/items/show/1188,"George Eliot to John Blackwood, 1867-03-18",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:10-11","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/580f25053ea45c708ee32be9c3598bc8.pdf,,Correspondence - The John Cross Collection,1,0
1187,https://georgeeliotarchive.org/items/show/1187,"George Eliot to Maria Bury Congreve, 1867-03-10",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:10","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/e7367360f2b44093a46495859f397037.pdf,,Correspondence - The John Cross Collection,1,0
1186,https://georgeeliotarchive.org/items/show/1186,"George Eliot to John Blackwood, 1867-02-21",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:8-10","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/8f2ae69cac8386305692af114d8558d6.pdf,,Correspondence - The John Cross Collection,1,0
1185,https://georgeeliotarchive.org/items/show/1185,"George Eliot to Frederic Harrison, 1867-02-18",Frederic Harrison,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:6-8","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Frederic Harrison",https://georgeeliotarchive.org/files/original/1f46faf5b1d3cec61bfcba756618a738.pdf,,Correspondence - The John Cross Collection,1,0
1184,https://georgeeliotarchive.org/items/show/1184,"George Eliot to Barbara Leigh Smith Bodichon, 1867-02-02",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:4-6","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/3a6b643a1c4b7c2fc79a6630cbe5facd.pdf,,Correspondence - The John Cross Collection,1,0
1183,https://georgeeliotarchive.org/items/show/1183,"George Eliot to Maria Bury Congreve, 1867-01-16",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:2-4","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/ffcbfda975c6c33e90688fa3cf9f8296.pdf,,Correspondence - The John Cross Collection,1,0
1182,https://georgeeliotarchive.org/items/show/1182,"George Eliot to Barbara Leigh Smith Bodichon, 1867-01-ND",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:1-2","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1867-01-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/d7458226a346aa1809fdcc66666c9dbe.pdf,,Correspondence - The John Cross Collection,1,0
1181,https://georgeeliotarchive.org/items/show/1181,"George Eliot to Maria Bury Congreve, 1866-12-22",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:380-381","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/e0841355235504d286be0d4e80da1d4d.pdf,,Correspondence - The John Cross Collection,1,0
1180,https://georgeeliotarchive.org/items/show/1180,"George Eliot to Sara Hennell, 1866-12-07",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:379-380","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/95fd811ffb771707598501cb22a44229.pdf,,Correspondence - The John Cross Collection,1,0
1179,https://georgeeliotarchive.org/items/show/1179,"George Eliot to Sara Hennell, 1866-11-22",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:378-379","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/e7addc419416a130021128b44064a149.pdf,,Correspondence - The John Cross Collection,1,0
1178,https://georgeeliotarchive.org/items/show/1178,"George Eliot to John Blackwood, 1866-09-11",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:377-378","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/7f13f5c2866875afe763e03f50e3d91e.pdf,,Correspondence - The John Cross Collection,1,0
1177,https://georgeeliotarchive.org/items/show/1177,"George Eliot to John Blackwood, 1866-09-06",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:377","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/9d142cfcdaf12291eb6bc558c05509f3.pdf,,Correspondence - The John Cross Collection,1,0
1176,https://georgeeliotarchive.org/items/show/1176,"George Eliot to Frederic Harrison, 1866-08-15",Frederic Harrison,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:374-377","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Frederic Harrison",https://georgeeliotarchive.org/files/original/eccee25cdd09197578bb739f60585959.pdf,,Correspondence - The John Cross Collection,1,0
1175,https://georgeeliotarchive.org/items/show/1175,"George Eliot to Sara Hennell, 1866-08-10",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:371-374","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/14f361a4c451423a1e83c2b5f74f2730.pdf,,Correspondence - The John Cross Collection,1,0
1174,https://georgeeliotarchive.org/items/show/1174,"George Eliot to John Blackwood, 1866-08-04",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:370-371","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/a9e7d5f69f53a95a2ac7ab55613c1a33.pdf,,Correspondence - The John Cross Collection,1,0
1173,https://georgeeliotarchive.org/items/show/1173,"George Eliot to Frederic Harrison, 1866-08-04",Frederic Harrison,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:370","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Frederic Harrison",https://georgeeliotarchive.org/files/original/57cd07fc00a328069fe1cdee4a0a1fd7.pdf,,Correspondence - The John Cross Collection,1,0
1172,https://georgeeliotarchive.org/items/show/1172,"George Eliot to Maria Bury Congreve, 1866-08-03",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:369-370","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/296c85e07b49fbca30f74ae07a87ad57.pdf,,Correspondence - The John Cross Collection,1,0
1171,https://georgeeliotarchive.org/items/show/1171,"George Eliot to Maria Bury Congreve, 1866-06-25",Maria Bury Congreve,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:367-369","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Maria Bury Congreve",https://georgeeliotarchive.org/files/original/3a7ef5e28ff82371c0213eb5c01eb2ac.pdf,,Correspondence - The John Cross Collection,1,0
1170,https://georgeeliotarchive.org/items/show/1170,"George Eliot to Cara Hennell Bray, 1866-06-05",Cara Hennell Bray,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 2:367","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1866-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline [Cara] Hennell Bray,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/b8215b1502e46a33cb9464cc83ce6cd7.pdf,,Correspondence - The John Cross Collection,1,0
